date,DDD_CAR,DDD_X,FF_AVG,FF_X,RH_AVG,RR,SS,TAVG,TN,TX
2015-05-04,N ,300.0,0.0,2.0,88.0,44.0,,21.0,19.0,26.4
2015-05-05,N ,330.0,0.0,2.0,90.0,2.9,2.4,20.0,18.0,25.0
2015-05-06,N ,310.0,1.0,3.0,86.0,42.0,2.9,21.7,18.0,26.4
2015-05-07,N ,330.0,0.0,1.0,89.0,25.4,4.5,21.9,18.0,25.2
2015-05-08,N ,310.0,0.0,2.0,90.0,0.1,2.8,21.5,19.0,25.1
2015-05-09,N ,340.0,0.0,2.0,,0.9,3.1,,19.0,
2015-05-10,N ,60.0,0.0,3.0,85.0,,5.5,21.8,19.0,24.2
2015-05-11,N ,70.0,0.0,3.0,80.0,,1.6,21.6,19.0,26.4
2015-05-12,N ,60.0,0.0,0.0,,,4.7,,19.0,27.4
2015-05-13,N ,330.0,0.0,0.0,,0.0,5.3,,18.0,
2015-05-14,N ,340.0,0.0,2.0,,10.9,,,19.0,27.0
2015-05-15,N ,330.0,0.0,1.0,,2.0,3.8,,19.0,
2015-05-16,N ,290.0,0.0,2.0,89.0,4.2,2.0,22.1,20.0,26.4
2015-05-17,N ,260.0,0.0,3.0,,1.7,5.6,,19.0,26.0
2015-05-18,N ,280.0,0.0,2.0,87.0,0.1,3.9,21.9,18.0,27.2
2015-05-19,N ,270.0,0.0,2.0,87.0,0.0,6.7,21.7,18.0,25.9
2015-05-20,N ,320.0,0.0,2.0,79.0,0.0,,22.1,18.0,27.4
2015-05-21,N ,320.0,0.0,2.0,80.0,0.0,7.8,21.2,19.0,27.2
2015-05-22,,,,,,,,,,
2015-05-23,N ,290.0,0.0,1.0,,0.0,,21.6,17.0,27.2
2015-05-24,,,,,,,,,,
2015-05-25,,,,,,,,,,
2015-05-26,N ,300.0,0.0,2.0,,0.0,,,18.0,25.8
2015-05-27,N ,290.0,0.0,0.0,,0.1,3.7,,19.0,
2015-05-28,,,,,,,,,,
2015-05-29,,,,,,,,,,
2015-05-30,,,,,,,,,,
2015-05-31,N ,320.0,0.0,1.0,82.0,0.0,,22.0,18.0,28.0
2015-06-01,N ,340.0,0.0,1.0,86.0,0.0,8.8,21.3,19.0,25.3
2015-06-02,N ,210.0,0.0,1.0,86.0,7.0,2.1,22.1,20.0,27.3
2015-06-03,N ,90.0,0.0,2.0,87.0,0.3,6.1,22.3,19.0,27.4
2015-06-04,N ,50.0,1.0,3.0,,0.0,5.3,,19.0,28.6
2015-06-05,,,,,,,,,,
2015-06-06,N ,45.0,0.0,1.0,,0.0,,,18.0,
2015-06-07,N ,330.0,0.0,2.0,88.0,,6.5,22.1,18.0,26.6
2015-06-08,N ,60.0,1.0,3.0,86.0,5.7,4.0,22.5,19.0,26.8
2015-06-09,N ,170.0,0.0,3.0,92.0,,4.8,20.9,20.0,24.6
2015-06-10,N ,320.0,0.0,3.0,,1.8,1.0,,19.0,
2015-06-11,N ,330.0,0.0,2.0,,0.0,,,19.0,26.2
2015-06-12,,,,,,,,,,
2015-06-13,N ,315.0,0.0,2.0,80.0,,7.5,21.6,18.0,26.8
2015-06-14,,,,,,,,,,
2015-06-15,,,,,,,,,,
2015-06-16,N ,240.0,0.0,2.0,,,,21.2,16.0,27.0
2015-06-17,N ,300.0,0.0,2.0,82.0,0.0,9.3,20.9,17.0,25.8
2015-06-18,N ,290.0,0.0,2.0,,0.0,,21.2,17.0,27.6
2015-06-19,N ,310.0,0.0,1.0,80.0,,6.8,22.5,17.0,27.3
2015-06-20,,,,,,,,,,
2015-06-21,N ,280.0,0.0,3.0,78.0,0.0,7.3,22.2,18.0,
2015-06-22,N ,300.0,0.0,2.0,79.0,0.0,7.7,22.1,19.0,27.2
2015-06-23,,,,,,,,,,
2015-06-24,N ,0.0,0.0,0.0,,0.0,8.3,,18.0,
2015-06-25,N ,160.0,0.0,2.0,81.0,0.0,8.5,20.8,17.0,27.0
2015-06-26,,,,,,,,,,
2015-06-27,,,,,,,,,,
2015-06-28,N ,300.0,0.0,2.0,80.0,0.0,,21.7,18.0,27.3
2015-06-29,N ,310.0,0.0,2.0,,,8.6,,,27.2
2015-06-30,,,,,,,,,,
2015-07-01,,,,,,,,,,
2015-07-02,,,,,,,,,,
2015-07-03,,,,,,,,,,
2015-07-04,,,,,,,,,,
2015-07-05,,,,,,,,,,
2015-07-06,,,,,,,,,,
2015-07-07,,,,,,,,,,
2015-07-08,,,,,,,,,,
2015-07-09,,,,,,,,,,
2015-07-10,,,,,,,,,,
2015-07-11,,,,,,,,,,
2015-07-12,,,,,,,,,,
2015-07-13,,,,,,,,,,
2015-07-14,,,,,,,,,,
2015-07-15,,,,,,,,,,
2015-07-16,,,,,,,,,,
2015-07-17,,,,,,,,,,
2015-07-18,,,,,,,,,,
2015-07-19,,,,,,,,,,
2015-07-20,,,,,,,,,,
2015-07-21,,,,,,,,,,
2015-07-22,,,,,,,,,,
2015-07-23,,,,,,,,,,
2015-07-24,,,,,,,,,,
2015-07-25,,,,,,,,,,
2015-07-26,,,,,,,,,,
2015-07-27,,,,,,,,,,
2015-07-28,,,,,,,,,,
2015-07-29,,,,,,,,,,
2015-07-30,,,,,,,,,,
2015-07-31,,,,,,,,,,
2015-08-01,,,,,,,,,,
2015-08-02,,,,,,,,,,
2015-08-03,,,,,,,,,,
2015-08-04,,,,,,,,,,
2015-08-05,,,,,,,,,,
2015-08-06,,,,,,,,,,
2015-08-07,,,,,,,,,,
2015-08-08,,,,,,,,,,
2015-08-09,,,,,,,,,,
2015-08-10,,,,,,,,,,
2015-08-11,,,,,,,,,,
2015-08-12,,,,,,,,,,
2015-08-13,,,,,,,,,,
2015-08-14,,,,,,,,,,
2015-08-15,,,,,,,,,,
2015-08-16,,,,,,,,,,
2015-08-17,,,,,,,,,,
2015-08-18,,,,,,,,,,
2015-08-19,,,,,,,,,,
2015-08-20,,,,,,,,,,
2015-08-21,,,,,,,,,,
2015-08-22,,,,,,,,,,
2015-08-23,,,,,,,,,,
2015-08-24,,,,,,,,,,
2015-08-25,,,,,,,,,,
2015-08-26,,,,,,,,,,
2015-08-27,,,,,,,,,,
2015-08-28,,,,,,,,,,
2015-08-29,,,,,,,,,,
2015-08-30,,,,,,,,,,
2015-08-31,N ,310.0,0.0,1.0,,,6.0,,17.0,
2015-09-01,N ,340.0,0.0,3.0,76.0,0.0,7.2,20.6,17.0,27.6
2015-09-02,N ,50.0,2.0,4.0,75.0,0.0,7.7,21.3,16.0,29.0
2015-09-03,N ,30.0,1.0,3.0,,,9.8,,17.0,29.6
2015-09-04,N ,310.0,1.0,3.0,77.0,,9.8,21.4,16.0,28.0
2015-09-05,N ,0.0,0.0,0.0,,,7.0,,17.0,
2015-09-06,N ,300.0,1.0,2.0,,,,,16.0,27.4
2015-09-07,,,,,,,,,,
2015-09-08,N ,300.0,1.0,5.0,,0.0,9.1,,17.0,
2015-09-09,W ,290.0,1.0,3.0,81.0,0.0,6.5,21.6,18.0,26.7
2015-09-10,,,,,,,,,,
2015-09-11,N ,270.0,0.0,2.0,,0.0,5.4,,16.0,27.8
2015-09-12,N ,270.0,1.0,3.0,,0.0,8.0,,18.0,
2015-09-13,N ,280.0,1.0,2.0,,,6.7,,16.0,28.6
2015-09-14,N ,260.0,0.0,3.0,74.0,,7.8,21.9,16.0,27.8
2015-09-15,,,,,,,,,,
2015-09-16,,,,,,,,,,
2015-09-17,N ,300.0,1.0,3.0,77.0,0.0,8.3,22.1,18.0,27.4
2015-09-18,,,,,,,,,,
2015-09-19,N ,40.0,0.0,3.0,,,,,,29.0
2015-09-20,N ,160.0,1.0,3.0,,0.0,9.4,,17.0,
2015-09-21,N ,310.0,1.0,3.0,76.0,0.0,6.6,21.8,18.0,28.6
2015-09-22,NW,310.0,1.0,2.0,,8.4,6.0,,18.0,
2015-09-23,N ,100.0,1.0,3.0,69.0,0.0,7.6,21.8,18.0,29.0
2015-09-24,N ,350.0,0.0,3.0,,,,,,
2015-09-25,N ,310.0,1.0,2.0,,0.0,8.6,,18.0,
2015-09-26,N ,290.0,0.0,3.0,,8.8,5.2,21.7,17.0,
2015-09-27,W ,260.0,1.0,2.0,80.0,0.0,5.0,21.9,18.0,27.7
2015-09-28,N ,260.0,1.0,3.0,88.0,0.0,7.0,21.2,18.0,26.6
2015-09-29,N ,140.0,0.0,2.0,83.0,1.6,4.3,21.8,18.0,26.8
2015-09-30,,,,,,,,,,
2015-10-01,N ,330.0,0.0,2.0,69.0,0.0,5.3,22.5,18.0,27.2
2015-10-02,NW,290.0,1.0,2.0,,0.0,4.1,,18.0,
2015-10-03,NE,60.0,1.0,5.0,,1.3,3.1,,18.0,
2015-10-04,,,,,,,,,,
2015-10-05,N ,130.0,0.0,1.0,,,5.8,,18.0,27.6
2015-10-06,N ,360.0,0.0,1.0,,0.9,5.9,,18.0,
2015-10-07,N ,250.0,1.0,3.0,,0.0,6.9,,18.0,
2015-10-08,N ,240.0,0.0,2.0,82.0,11.0,4.5,20.9,17.0,25.7
2015-10-09,N ,320.0,1.0,3.0,,22.5,2.7,,17.0,
2015-10-10,N ,360.0,1.0,2.0,79.0,1.0,4.0,21.4,18.0,27.6
2015-10-11,N ,60.0,1.0,3.0,75.0,,5.0,22.2,18.0,27.6
2015-10-12,N ,10.0,1.0,3.0,71.0,0.0,6.4,22.3,18.0,28.2
2015-10-13,N ,350.0,0.0,2.0,82.0,,,21.7,,
2015-10-14,S ,120.0,1.0,3.0,,12.5,6.6,21.6,18.0,27.2
2015-10-15,N ,60.0,1.0,2.0,73.0,,5.6,21.6,17.0,26.8
2015-10-16,W ,330.0,1.0,3.0,81.0,0.0,6.9,21.4,18.0,26.2
2015-10-17,N ,360.0,1.0,4.0,68.0,0.0,4.2,22.8,17.0,29.8
2015-10-18,N ,310.0,1.0,4.0,65.0,0.0,9.3,23.3,18.0,29.0
2015-10-19,N ,310.0,0.0,2.0,,0.0,,,18.0,
2015-10-20,N ,310.0,1.0,3.0,,0.0,5.6,,18.0,28.2
2015-10-21,N ,310.0,0.0,3.0,,0.0,6.1,,17.0,27.8
2015-10-22,N ,30.0,1.0,4.0,70.0,,6.3,22.4,19.0,28.4
2015-10-23,N ,7.0,1.0,4.0,66.0,,6.4,22.9,18.0,28.2
2015-10-24,,,,,,,,,,
2015-10-25,N ,310.0,1.0,2.0,,0.0,8.2,,18.0,29.8
2015-10-26,N ,150.0,1.0,2.0,,0.0,,,18.0,29.4
2015-10-27,N ,140.0,1.0,3.0,72.0,0.0,6.8,23.3,19.0,29.6
2015-10-28,N ,330.0,1.0,4.0,68.0,0.0,7.2,23.7,18.0,30.1
2015-10-29,N ,100.0,0.0,2.0,,,5.3,,18.0,
2015-10-30,N ,260.0,1.0,3.0,,,7.4,,19.0,
2015-10-31,N ,330.0,0.0,2.0,,0.9,,,,
2015-11-01,N ,210.0,1.0,2.0,83.0,0.0,7.6,22.1,19.0,
2015-11-02,N ,280.0,1.0,2.0,,11.7,4.7,22.3,18.0,27.2
2015-11-03,N ,320.0,1.0,3.0,89.0,1.7,5.7,22.2,20.0,26.3
2015-11-04,,,,,,,,,,
2015-11-05,N ,330.0,2.0,4.0,,,3.7,,19.0,
2015-11-06,N ,320.0,1.0,4.0,84.0,3.9,3.2,22.5,19.0,25.9
2015-11-07,N ,280.0,0.0,2.0,91.0,,3.0,,,
2015-11-08,N ,280.0,1.0,3.0,92.0,13.7,2.0,20.2,19.0,25.6
2015-11-09,N ,280.0,0.0,3.0,91.0,50.0,,20.4,18.0,25.6
2015-11-10,N ,290.0,0.0,2.0,88.0,31.2,3.2,21.5,19.0,25.6
2015-11-11,N ,270.0,1.0,3.0,,17.1,3.6,21.4,19.0,25.8
2015-11-12,W ,300.0,1.0,2.0,88.0,12.0,3.5,21.7,19.0,26.7
2015-11-13,,,,,,,,,,
2015-11-14,N ,60.0,1.0,4.0,76.0,63.7,,23.5,18.0,33.3
2015-11-15,N ,290.0,1.0,2.0,86.0,,7.9,21.8,19.0,27.6
2015-11-16,N ,170.0,0.0,0.0,93.0,31.9,6.6,21.2,20.0,25.7
2015-11-17,N ,340.0,0.0,2.0,89.0,86.6,2.0,22.2,19.0,25.5
2015-11-18,N ,340.0,1.0,2.0,84.0,3.2,,22.6,,27.2
2015-11-19,N ,45.0,0.0,4.0,,5.6,5.6,,20.0,26.0
2015-11-20,N ,350.0,0.0,2.0,,5.0,3.9,,19.0,
2015-11-21,NW,330.0,1.0,3.0,90.0,6.0,5.3,21.9,20.0,25.4
2015-11-22,N ,60.0,1.0,3.0,86.0,0.3,1.8,21.9,19.0,25.8
2015-11-23,N ,10.0,1.0,4.0,76.0,30.8,5.5,23.6,20.0,29.2
2015-11-24,N ,290.0,1.0,2.0,87.0,,8.0,22.0,19.0,26.4
2015-11-25,N ,10.0,1.0,3.0,85.0,44.6,4.5,21.6,21.0,26.1
2015-11-26,N ,330.0,1.0,4.0,,26.5,,21.1,19.0,26.8
2015-11-27,,,,,,,,,,
2015-11-28,,,,,,,,,,
2015-11-29,N ,360.0,0.0,2.0,88.0,10.1,7.6,22.4,20.0,25.0
2015-11-30,N ,350.0,1.0,3.0,86.0,2.1,0.0,22.7,19.0,27.3
2015-12-01,N ,330.0,0.0,3.0,89.0,3.2,5.1,22.0,20.0,26.0
2015-12-02,N ,280.0,1.0,3.0,,9.6,3.8,,20.0,
2015-12-03,W ,30.0,1.0,4.0,88.0,6.3,6.0,22.4,20.0,26.6
2015-12-04,N ,320.0,0.0,2.0,88.0,,5.5,21.6,20.0,25.7
2015-12-05,N ,330.0,0.0,2.0,92.0,3.1,,21.4,,24.6
2015-12-06,N ,130.0,0.0,2.0,,13.0,,,19.0,27.6
2015-12-07,N ,320.0,0.0,2.0,,15.9,2.6,,19.0,25.3
2015-12-08,N ,330.0,1.0,3.0,,44.1,2.7,,19.0,
2015-12-09,N ,320.0,1.0,2.0,88.0,16.5,0.2,21.8,19.0,26.6
2015-12-10,N ,310.0,0.0,2.0,85.0,39.0,4.7,22.3,19.0,27.2
2015-12-11,N ,330.0,0.0,2.0,91.0,9.1,4.8,21.3,19.0,
2015-12-12,N ,240.0,0.0,1.0,95.0,33.4,1.1,20.9,20.0,24.3
2015-12-13,N ,20.0,0.0,2.0,93.0,24.5,0.0,21.5,20.0,25.0
2015-12-14,N ,280.0,0.0,3.0,94.0,7.3,,20.5,,23.8
2015-12-15,N ,310.0,0.0,3.0,,11.8,,,19.0,25.0
2015-12-16,,,,,,,,,,
2015-12-17,N ,360.0,0.0,2.0,94.0,42.8,0.0,19.8,18.0,21.2
2015-12-18,N ,340.0,0.0,3.0,88.0,3.2,0.0,20.3,18.0,24.3
2015-12-19,N ,340.0,0.0,3.0,96.0,16.0,0.7,20.7,19.0,22.7
2015-12-20,N ,310.0,1.0,2.0,94.0,2.8,0.3,20.3,19.0,22.6
2015-12-21,N ,300.0,1.0,2.0,92.0,39.9,,19.7,,21.5
2015-12-22,S ,290.0,1.0,3.0,,13.2,0.0,,19.0,
2015-12-23,N ,330.0,1.0,2.0,79.0,0.0,3.6,21.9,18.0,27.0
2015-12-24,,,,,,,,,,
2015-12-25,,,,,,,,,,
2015-12-26,N ,330.0,1.0,2.0,88.0,,,22.4,19.0,26.2
2015-12-27,,,,,,,,,,
2015-12-28,N ,330.0,0.0,3.0,87.0,20.5,,22.2,19.0,
2015-12-29,N ,240.0,1.0,2.0,,0.0,3.2,,20.0,
2015-12-30,N ,320.0,1.0,3.0,88.0,31.4,2.0,21.4,20.0,25.0
2015-12-31,N ,310.0,0.0,2.0,96.0,2.4,2.2,21.2,20.0,22.6
2016-01-01,N ,320.0,0.0,2.0,90.0,1.2,0.1,21.5,,25.4
2016-01-02,,,,,,,,,,
2016-01-03,N ,310.0,0.0,2.0,89.0,43.9,1.4,21.6,19.0,26.3
2016-01-04,N ,300.0,0.0,2.0,90.0,8.7,,22.0,,25.4
2016-01-05,N ,190.0,0.0,1.0,95.0,,2.1,21.0,20.0,25.0
2016-01-06,N ,70.0,0.0,3.0,84.0,33.2,1.8,22.3,19.0,28.6
2016-01-07,N ,320.0,0.0,3.0,83.0,9.0,5.1,22.6,18.0,27.6
2016-01-08,,,,,,,,,,
2016-01-09,,,,,,,,,,
2016-01-10,N ,260.0,1.0,2.0,92.0,4.8,,21.4,,25.9
2016-01-11,N ,310.0,0.0,2.0,91.0,0.0,3.5,21.5,19.0,25.4
2016-01-12,N ,270.0,0.0,2.0,92.0,13.8,2.9,21.6,20.0,25.6
2016-01-13,N ,260.0,0.0,2.0,92.0,23.3,2.3,20.9,19.0,25.3
2016-01-14,N ,80.0,1.0,2.0,,45.5,2.7,,19.0,
2016-01-15,N ,70.0,0.0,3.0,78.0,0.0,6.8,23.2,20.0,28.6
2016-01-16,,,,,,,,,,
2016-01-17,N ,320.0,1.0,2.0,85.0,0.0,4.9,22.2,19.0,26.5
2016-01-18,N ,300.0,0.0,2.0,91.0,0.0,4.0,22.0,21.0,25.2
2016-01-19,N ,320.0,0.0,2.0,88.0,20.9,1.0,21.6,20.0,26.0
2016-01-20,N ,310.0,0.0,2.0,,21.6,3.3,,19.0,
2016-01-21,N ,300.0,0.0,2.0,91.0,6.1,1.0,21.6,19.0,25.0
2016-01-22,N ,320.0,1.0,2.0,91.0,2.3,2.4,21.4,19.0,24.4
2016-01-23,N ,300.0,0.0,2.0,91.0,0.9,0.9,20.6,20.0,23.0
2016-01-24,N ,320.0,0.0,2.0,88.0,3.4,0.0,21.8,20.0,24.4
2016-01-25,N ,320.0,0.0,1.0,92.0,16.8,0.5,21.1,19.0,23.2
2016-01-26,N ,330.0,1.0,2.0,,0.8,0.1,,20.0,
2016-01-27,,,,,,,,,,
2016-01-28,NW,280.0,1.0,3.0,85.0,0.0,,22.0,19.0,26.0
2016-01-29,N ,310.0,0.0,3.0,83.0,1.0,5.6,22.3,19.0,28.2
2016-01-30,N ,300.0,0.0,3.0,88.0,5.4,6.8,22.1,19.0,26.6
2016-01-31,N ,300.0,0.0,2.0,89.0,9.9,2.1,21.5,19.0,25.0
2016-02-01,N ,300.0,0.0,3.0,94.0,13.1,0.0,21.1,20.0,23.7
2016-02-02,N ,320.0,1.0,3.0,98.0,60.7,0.0,20.8,20.0,22.3
2016-02-03,N ,280.0,0.0,2.0,88.0,74.4,,21.4,18.0,25.2
2016-02-04,N ,320.0,0.0,2.0,92.0,,0.7,20.9,18.0,24.6
2016-02-05,N ,300.0,0.0,2.0,92.0,10.2,,21.8,19.0,27.0
2016-02-06,N ,290.0,1.0,3.0,83.0,7.8,1.4,23.1,20.0,28.2
2016-02-07,N ,320.0,0.0,3.0,91.0,0.0,7.1,21.9,20.0,24.7
2016-02-08,N ,170.0,1.0,3.0,,49.8,2.8,20.4,19.0,25.2
2016-02-09,N ,360.0,0.0,2.0,95.0,40.6,1.4,21.1,19.0,24.4
2016-02-10,N ,260.0,0.0,3.0,95.0,20.5,1.3,20.5,19.0,23.2
2016-02-11,N ,320.0,0.0,2.0,95.0,64.9,0.3,21.1,19.0,23.0
2016-02-12,N ,330.0,0.0,4.0,90.0,6.1,0.0,20.7,19.0,24.4
2016-02-13,N ,300.0,0.0,2.0,84.0,5.7,0.5,22.6,19.0,
2016-02-14,N ,300.0,1.0,3.0,84.0,26.3,,21.8,20.0,26.6
2016-02-15,N ,260.0,1.0,4.0,,0.6,4.2,21.9,19.0,27.6
2016-02-16,N ,330.0,0.0,3.0,84.0,0.1,5.2,21.9,19.0,25.6
2016-02-17,N ,320.0,0.0,3.0,88.0,4.0,4.5,21.6,20.0,27.2
2016-02-18,N ,290.0,0.0,2.0,91.0,4.0,0.4,21.1,19.0,24.4
2016-02-19,N ,320.0,1.0,3.0,90.0,6.4,1.9,22.0,19.0,26.4
2016-02-20,N ,210.0,0.0,2.0,,2.5,2.8,21.5,20.0,25.5
2016-02-21,N ,320.0,0.0,2.0,96.0,26.9,,20.9,,22.8
2016-02-22,N ,310.0,0.0,1.0,95.0,58.6,,20.4,19.0,23.8
2016-02-23,N ,330.0,0.0,3.0,85.0,42.5,1.5,21.4,19.0,26.6
2016-02-24,N ,320.0,0.0,3.0,92.0,0.2,1.6,21.2,19.0,25.2
2016-02-25,N ,320.0,0.0,2.0,92.0,13.6,2.7,20.8,19.0,25.4
2016-02-26,N ,300.0,0.0,3.0,95.0,9.9,1.0,20.1,19.0,23.9
2016-02-27,N ,20.0,0.0,2.0,94.0,16.3,0.0,20.1,18.0,23.5
2016-02-28,N ,310.0,0.0,2.0,95.0,7.0,0.3,20.7,20.0,23.2
2016-02-29,N ,290.0,1.0,3.0,98.0,9.0,0.0,20.5,20.0,22.6
2016-03-01,N ,310.0,1.0,4.0,,54.4,0.0,19.9,19.0,22.4
2016-03-02,N ,300.0,0.0,2.0,98.0,21.9,0.0,20.4,20.0,
2016-03-03,N ,330.0,0.0,1.0,95.0,22.0,0.0,21.5,19.0,24.4
2016-03-04,N ,300.0,1.0,2.0,93.0,14.0,1.7,21.1,19.0,24.4
2016-03-05,N ,320.0,1.0,3.0,95.0,32.2,1.2,21.0,20.0,25.6
2016-03-06,N ,260.0,0.0,2.0,,32.1,1.2,22.2,20.0,27.1
2016-03-07,N ,320.0,1.0,3.0,86.0,6.1,4.5,22.8,20.0,27.2
2016-03-08,N ,350.0,0.0,2.0,88.0,40.4,8.3,21.7,19.0,27.0
2016-03-09,N ,330.0,0.0,4.0,91.0,5.5,,21.3,,26.0
2016-03-10,N ,310.0,1.0,3.0,90.0,29.0,3.0,22.4,20.0,25.4
2016-03-11,N ,330.0,0.0,3.0,92.0,22.2,,21.9,20.0,24.8
2016-03-12,N ,220.0,1.0,3.0,,32.6,0.0,21.6,19.0,26.0
2016-03-13,N ,330.0,1.0,3.0,86.0,9.5,3.3,22.3,19.0,27.4
2016-03-14,N ,280.0,1.0,2.0,92.0,19.4,5.1,22.4,20.0,26.2
2016-03-15,N ,350.0,0.0,2.0,,13.4,2.4,22.5,20.0,28.2
2016-03-16,N ,330.0,0.0,3.0,81.0,0.0,6.4,22.7,20.0,
2016-03-17,N ,350.0,1.0,2.0,82.0,2.4,,22.1,19.0,28.2
2016-03-18,N ,290.0,1.0,4.0,91.0,43.1,7.5,22.9,20.0,27.6
2016-03-19,N ,300.0,0.0,2.0,85.0,0.0,3.2,23.0,20.0,26.3
2016-03-20,N ,280.0,1.0,3.0,87.0,0.0,0.8,23.4,21.0,27.0
2016-03-21,N ,300.0,0.0,3.0,94.0,3.9,2.5,22.1,21.0,26.2
2016-03-22,N ,20.0,1.0,5.0,91.0,1.2,2.5,21.6,20.0,25.7
2016-03-23,N ,330.0,1.0,2.0,89.0,36.2,,21.2,19.0,26.2
2016-03-24,N ,290.0,0.0,3.0,83.0,6.9,5.4,22.7,19.0,27.8
2016-03-25,N ,290.0,0.0,2.0,89.0,1.3,,22.0,20.0,27.0
2016-03-26,N ,290.0,0.0,2.0,94.0,14.4,3.3,21.7,20.0,26.1
2016-03-27,N ,180.0,0.0,2.0,88.0,22.3,1.7,21.7,19.0,26.4
2016-03-28,N ,310.0,0.0,3.0,91.0,,5.2,21.7,19.0,26.6
2016-03-29,N ,50.0,0.0,3.0,89.0,21.5,2.4,20.8,19.0,25.8
2016-03-30,N ,310.0,0.0,3.0,91.0,45.3,3.1,21.4,19.0,23.7
2016-03-31,N ,310.0,0.0,2.0,94.0,,2.9,21.7,20.0,25.4
2016-04-01,N ,360.0,1.0,3.0,90.0,1.1,1.7,21.6,20.0,26.7
2016-04-02,N ,180.0,1.0,2.0,88.0,27.3,5.5,21.3,19.0,25.8
2016-04-03,N ,170.0,0.0,3.0,88.0,51.7,5.4,21.9,19.0,26.6
2016-04-04,N ,360.0,1.0,3.0,86.0,6.4,7.0,23.0,19.0,28.4
2016-04-05,N ,300.0,0.0,3.0,92.0,3.5,6.7,22.1,20.0,26.4
2016-04-06,N ,250.0,0.0,2.0,87.0,46.1,2.1,22.2,19.0,25.8
2016-04-07,N ,360.0,0.0,1.0,86.0,18.4,3.7,22.6,20.0,27.5
2016-04-08,N ,360.0,0.0,2.0,89.0,9.2,6.3,22.4,19.0,26.4
2016-04-09,N ,360.0,0.0,1.0,90.0,4.4,,21.7,19.0,26.9
2016-04-10,N ,310.0,0.0,2.0,86.0,50.4,,22.4,19.0,26.0
2016-04-11,N ,300.0,1.0,5.0,84.0,,1.3,22.4,20.0,28.1
2016-04-12,N ,290.0,1.0,3.0,89.0,14.2,6.7,22.6,20.0,27.6
2016-04-13,N ,80.0,0.0,1.0,89.0,,,22.0,20.0,26.6
2016-04-14,N ,300.0,0.0,2.0,85.0,2.0,3.4,22.9,19.0,27.4
2016-04-15,N ,10.0,0.0,3.0,92.0,1.7,2.8,22.0,20.0,27.6
2016-04-16,N ,300.0,0.0,3.0,,,,,19.0,27.8
2016-04-17,N ,40.0,1.0,4.0,85.0,1.4,7.0,23.3,19.0,28.0
2016-04-18,N ,360.0,0.0,1.0,85.0,17.0,1.9,22.8,19.0,29.0
2016-04-19,N ,360.0,0.0,2.0,92.0,9.5,6.2,21.9,20.0,27.4
2016-04-20,N ,350.0,0.0,2.0,92.0,18.2,3.4,22.3,20.0,25.4
2016-04-21,N ,270.0,1.0,3.0,90.0,17.8,1.5,22.4,21.0,26.2
2016-04-22,N ,360.0,1.0,3.0,84.0,54.5,,23.1,19.0,28.0
2016-04-23,N ,360.0,1.0,3.0,80.0,1.0,7.0,24.0,19.0,28.8
2016-04-24,N ,90.0,1.0,3.0,79.0,1.5,5.9,24.0,20.0,
2016-04-25,N ,360.0,0.0,2.0,88.0,,,22.0,22.0,25.6
2016-04-26,N ,290.0,0.0,2.0,93.0,23.5,2.9,21.4,20.0,24.6
2016-04-27,N ,310.0,0.0,2.0,92.0,3.1,0.0,21.5,20.0,26.1
2016-04-28,N ,280.0,0.0,2.0,85.0,9.4,,21.9,19.0,27.0
2016-04-29,N ,280.0,0.0,2.0,94.0,47.7,3.7,21.0,19.0,25.7
2016-04-30,N ,80.0,0.0,2.0,90.0,20.2,1.2,21.8,19.0,26.6
2016-05-01,N ,30.0,1.0,4.0,82.0,28.8,3.0,22.6,19.0,27.5
2016-05-02,N ,290.0,1.0,3.0,89.0,0.0,6.0,22.6,20.0,27.4
2016-05-03,N ,60.0,1.0,3.0,78.0,19.5,4.7,24.1,20.0,28.8
2016-05-04,N ,360.0,1.0,2.0,78.0,0.2,5.8,23.9,20.0,28.6
2016-05-05,N ,300.0,0.0,4.0,83.0,,9.0,22.9,20.0,26.3
2016-05-06,N ,260.0,0.0,2.0,82.0,0.0,3.1,22.9,20.0,27.6
2016-05-07,N ,290.0,0.0,2.0,86.0,,,22.1,20.0,25.8
2016-05-08,N ,360.0,1.0,3.0,,2.2,2.3,21.9,20.0,27.0
2016-05-09,N ,310.0,0.0,2.0,87.0,4.7,4.0,21.7,20.0,26.7
2016-05-10,N ,360.0,1.0,2.0,84.0,12.6,4.8,23.6,20.0,28.6
2016-05-11,N ,90.0,0.0,2.0,87.0,,7.5,22.6,20.0,26.7
2016-05-12,N ,280.0,0.0,3.0,88.0,,2.8,22.5,20.0,28.0
2016-05-13,N ,310.0,0.0,3.0,89.0,42.2,1.8,22.9,20.0,27.4
2016-05-14,N ,320.0,1.0,3.0,85.0,1.3,4.3,23.7,21.0,27.8
2016-05-15,N ,270.0,1.0,3.0,82.0,0.0,2.6,23.7,21.0,
2016-05-16,N ,360.0,0.0,2.0,90.0,10.0,8.0,22.4,21.0,26.0
2016-05-17,N ,20.0,0.0,2.0,92.0,0.7,1.3,21.8,20.0,25.4
2016-05-18,N ,360.0,0.0,2.0,88.0,23.7,2.1,22.9,20.0,27.5
2016-05-19,N ,360.0,0.0,3.0,88.0,0.0,6.8,22.9,20.0,26.6
